stock_no, com_name, owner_capital, roe_3yr, stock_count, stock_current_price, stock_value_price,expected_rise_percent, evevitada, url
002320,한진,1091400000000.0,1.1899999999999997,14947628.0,28200,9580,-66.02836879432624,8.99,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002320
002200,한국수출포장공업,252600000000.0,5.456666666666667,4000000.0,22700,37992,67.36563876651982,2.53,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002200
005380,현대자동차,69480600000000.0,2.8266666666666667,213668187.0,174000,101342,-41.757471264367815,15.98,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005380
005360,모나미,87500000000.0,0.6816666666666666,18897307.0,4055,348,-91.41800246609124,21.04,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005360
009830,한화솔루션,5929100000000.0,1.8233333333333333,191278497.0,33350,6231,-81.31634182908546,9.32,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=009830
002030,아세아,809000000000.0,5.948333333333333,2191024.0,146000,242153,65.8582191780822,3.58,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002030
006380,카프로,123800000000.0,-31.438333333333333,40000000.0,3815,-10728,-381.2057667103539,-4.82,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006380
004990,롯데지주,6417200000000.0,-2.7849999999999997,104909237.0,28900,-18782,-164.98961937716263,8.26,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004990
001070,대한방직,136300000000.0,-1.1933333333333331,5300000.0,49400,-3384,-106.8502024291498,50.1,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001070
004410,서울식품공업,28400000000.0,-6.846666666666667,372316535.0,284,-58,-120.4225352112676,26.61,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004410
003560,아이에이치큐,118200000000.0,-20.958333333333332,146235748.0,1145,-1868,-263.14410480349346,3.41,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003560
000680,LS네트웍스,493200000000.0,-5.989999999999999,78803016.0,3560,-4133,-216.09550561797755,-47.47,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000680
001210,금호전기,16400000000.0,-82.61,20861019.0,2090,-7160,-442.5837320574162,-13.93,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001210
000140,하이트진로홀딩스,492900000000.0,5.298333333333334,23206765.0,13050,12407,-4.9272030651340994,4.73,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000140
000320,노루홀딩스,371200000000.0,1.9516666666666664,13291151.0,11350,6010,-47.048458149779734,3.3,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000320
000270,기아,29891700000000.0,5.403333333333333,405363347.0,73800,43930,-40.47425474254743,5.98,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000270
004800,효성,2233300000000.0,18.646666666666665,21071025.0,85500,217899,154.85263157894738,9.04,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004800
001040,CJ,4643500000000.0,4.176666666666667,29176998.0,82000,73287,-10.62560975609756,3.93,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001040
000150,두산,1659700000000.0,-10.198333333333336,16523835.0,105000,-112938,-207.56,11.7,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000150
005010,휴스틸,414500000000.0,0.7533333333333333,7837615.0,18000,4393,-75.59444444444445,7.23,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005010
005830,DB손해보험,6414200000000.0,8.676666666666668,70800000.0,61100,86667,41.84451718494272,5.48,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005830
002900,TYM,126000000000.0,1.2249999999999996,151621147.0,1545,112,-92.75080906148867,7.67,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002900
003090,대웅,685300000000.0,11.896666666666667,58141980.0,29600,15460,-47.770270270270274,12.02,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003090
003780,진양산업,43400000000.0,13.181666666666667,13000000.0,9050,4852,-46.38674033149171,11.71,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003780
003520,영진약품,114400000000.0,0.5333333333333333,182892731.0,4750,37,-99.22105263157894,107.28,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003520
002380,케이씨씨,4870800000000.0,4.869999999999999,8886471.0,331500,294302,-11.221116138763197,10.81,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002380
005300,롯데칠성음료,1294600000000.0,-5.023333333333333,9278884.0,162000,-77272,-147.69876543209875,11.35,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=005300
003200,일신방직,709800000000.0,1.5533333333333335,2400000.0,119000,50650,-57.436974789915965,5.42,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003200
002270,롯데푸드,761200000000.0,0.0,1209055.0,315500,0,-100.0,5.19,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002270
002790,아모레퍼시픽그룹,3249500000000.0,2.3033333333333332,82458180.0,47050,10008,-78.72901168969182,4.42,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002790
006220,제주은행,509400000000.0,4.698333333333333,32128774.0,6080,8213,35.08223684210526,19.81,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=006220
004150,한솔홀딩스,502900000000.0,8.116666666666665,42008577.0,3240,10713,230.64814814814815,3.22,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004150
007210,벽산,230500000000.0,-0.16666666666666666,68560000.0,3025,-62,-102.04958677685951,8.56,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=007210
000400,롯데손해보험,946500000000.0,-0.7549999999999996,310336320.0,1730,-254,-114.6820809248555,-83.47,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000400
001130,대한제분,780200000000.0,3.2750000000000004,1690000.0,167500,166695,-0.48059701492537316,4.3,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001130
001680,대상,1083500000000.0,10.958333333333334,34648025.0,22300,37782,69.42600896860986,4.04,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001680
003550,LG,20258300000000.0,7.533333333333334,157300993.0,74100,106967,44.35492577597841,5.41,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003550
000640,동아쏘시오홀딩스,888700000000.0,7.506666666666668,6348866.0,103500,115851,11.933333333333334,9.67,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000640
003690,코리안리,2455900000000.0,6.3500000000000005,120369116.0,9750,14284,46.5025641025641,2.68,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003690
000970,한국주철관공업,276600000000.0,4.0200000000000005,22800500.0,9270,5377,-41.995685005393746,7.9,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000970
003300,한일홀딩스,1331900000000.0,9.296666666666667,28815780.0,12850,47376,268.68482490272373,2.47,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003300
004250,엔피씨,294500000000.0,5.800000000000001,36720000.0,8670,5129,-40.84198385236448,5.59,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=004250
003030,세아제강지주,975900000000.0,5.614999999999999,4141657.0,127000,145873,14.860629921259843,6.68,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003030
001440,대한전선,344400000000.0,-1.0266666666666666,856473009.0,1495,-46,-103.07692307692307,27.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001440
001790,대한제당,478300000000.0,3.8316666666666666,89696580.0,2700,2253,-16.555555555555557,7.83,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001790
000070,삼양홀딩스,1519700000000.0,5.045,8564271.0,83300,98701,18.48859543817527,4.16,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000070
002420,세기상사,20600000000.0,-5.18,4276420.0,10100,-2751,-127.23762376237624,-94.38,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=002420
000240,한국앤컴퍼니,3389300000000.0,5.235,94935240.0,13250,20606,55.51698113207547,5.54,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000240
000950,전방,140300000000.0,-11.125,1680000.0,40150,-102433,-355.1257783312578,-31.12,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000950
003490,대한항공,3206500000000.0,-11.815,347820825.0,28900,-12009,-141.55363321799308,11.46,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003490
001530,디아이동일,498000000000.0,2.751666666666667,2510655.0,221000,60177,-72.77058823529413,16.09,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=001530
000100,유한양행,1840100000000.0,6.931666666666666,73231476.0,56600,19203,-66.07243816254417,27.02,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000100
000120,CJ대한통운,3338100000000.0,2.766666666666667,22812344.0,123500,44635,-63.8582995951417,6.96,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000120
000060,메리츠화재,2674800000000.0,14.653333333333336,120625000.0,43000,35825,-16.686046511627907,8.62,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000060
000050,경방,752200000000.0,3.0799999999999996,27415270.0,14600,9317,-36.18493150684932,6.74,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000050
000700,유수홀딩스,305800000000.0,16.358333333333334,26041812.0,5460,21179,287.8937728937729,27.74,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=000700
003480,한진중공업홀딩스,329500000000.0,2.866666666666667,29529812.0,3950,3527,-10.708860759493671,7.54,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=003480
