stock_no, com_name, owner_capital, roe_3yr, stock_count, stock_current_price, stock_value_price,expected_rise_percent, url, evevitda
121890,에스디시스템,6200000000.0,-62.26499999999999,9609200.0,739,-4429,-699.3234100135318,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=121890,-12.26
123750,알톤스포츠,21500000000.0,-4.968333333333333,12746297.0,4995,-924,-118.49849849849849,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=123750,11.04
089850,유비벨록스,82100000000.0,8.156666666666666,7115697.0,17150,10376,-39.498542274052475,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=089850,4.1
046120,오르비텍,47000000000.0,-16.883333333333336,24968430.0,6850,-3504,-151.15328467153284,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=046120,-62.42
070300,엑스큐어,22300000000.0,-3.2783333333333338,7366074.0,3875,-1094,-128.23225806451612,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=070300,-239.18
108320,LX세미콘,532300000000.0,11.916666666666666,16264300.0,126500,43000,-66.00790513833992,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=108320,16.49
079970,투비소프트,38400000000.0,-50.74666666666667,40851640.0,1710,-5259,-407.5438596491228,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=079970,20.88
071200,인피니트헬스케어,91200000000.0,7.8933333333333335,24396458.0,6680,3253,-51.302395209580844,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=071200,11.79
100030,모바일리더,36000000000.0,7.871666666666666,3283714.0,20600,9515,-53.81067961165048,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=100030,11.99
122690,서진오토모티브,73000000000.0,-16.78,19541246.0,3475,-6911,-298.8776978417266,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=122690,4.65
900110,이스트아시아홀딩스,207900000000.0,0.6083333333333334,201982155.0,233,69,-70.3862660944206,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=900110,-91.48
900100,애머릿지,31600000000.0,-62.548333333333325,31249629.0,3585,-6973,-294.50488145048814,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=900100,18.46
115500,케이씨에스,21000000000.0,12.033333333333331,12000000.0,7430,2322,-68.74831763122477,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=115500,26.02
900120,씨케이에이치,372100000000.0,-9.913333333333334,120449666.0,280,-3376,-1305.7142857142858,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=900120,0.38
115450,HLB테라퓨틱스,89400000000.0,-17.858333333333334,31335211.0,13650,-5617,-141.15018315018315,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=115450,-39.02
122350,삼기,128700000000.0,-2.23,38339428.0,4630,-825,-117.81857451403887,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=122350,10.19
115610,이미지스,7500000000.0,-45.26,15328276.0,2090,-2442,-216.8421052631579,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=115610,-10.85
115310,인포바인,89200000000.0,9.586666666666666,3192883.0,23350,29529,26.46252676659529,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=115310,0.88
106080,하이소닉,5000000000.0,33.28000000000001,12334250.0,6220,1487,-76.09324758842445,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=106080,-6.09
101330,모베이스,254600000000.0,5.418333333333333,23958188.0,3700,6348,71.56756756756756,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=101330,5.01
114570,지스마트글로벌,0,11.735,5969782550.0,72900,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=114570,4.47
115570,스타플렉스,64400000000.0,-7.094999999999999,7984508.0,5050,-6309,-224.93069306930695,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=115570,-85.83
115440,우리넷,59700000000.0,-17.71,9172463.0,9610,-12709,-232.24765868886576,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=115440,-26.76
050860,아세아텍,102600000000.0,2.7866666666666666,22500000.0,2885,1401,-51.43847487001732,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=050860,7.03
114630,폴라리스우노,75200000000.0,0.47333333333333355,13573965.0,4230,289,-93.1678486997636,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=114630,3.61
080530,코디,36200000000.0,-19.514999999999997,28291298.0,1620,-2753,-269.9382716049383,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=080530,12.42
900070,글로벌에스엠,84200000000.0,1.4733333333333334,53743968.0,960,254,-73.54166666666667,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=900070,3.88
099520,ITX-AI,23500000000.0,-21.92,29301683.0,1285,-1938,-250.8171206225681,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=099520,-144.98
114450,KPX생명과학,59400000000.0,-0.6150000000000001,15000000.0,6380,-269,-104.21630094043888,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=114450,114.66
104460,디와이피엔에프,91200000000.0,31.621666666666666,10713625.0,37150,29678,-20.113055181695827,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=104460,11.19
096640,멜파스,33000000000.0,-38.87,37946235.0,980,-3727,-480.30612244897964,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=096640,27.69
112040,위메이드,250800000000.0,-3.6366666666666667,33573458.0,108600,-2995,-102.75782688766115,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=112040,-376.7
108860,셀바스AI,35900000000.0,-9.303333333333333,22055945.0,8610,-1670,-119.39605110336817,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=108860,92.89
088290,이원컴포텍,10700000000.0,-46.919999999999995,22636305.0,8740,-2445,-127.97482837528604,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=088290,-62.36
114190,강원에너지,17100000000.0,-63.958333333333336,26123038.0,2500,-4616,-284.64,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=114190,-7.41
115160,휴맥스,320500000000.0,-12.431666666666667,43941389.0,4280,-9997,-333.5747663551402,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=115160,10.88
109960,에이프로젠 H&G,231800000000.0,2.328333333333333,178695217.0,604,333,-44.867549668874176,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=109960,-47.62
099410,동방선기,27700000000.0,-4.114999999999999,13541002.0,4070,-928,-122.8009828009828,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=099410,-71.59
101000,상상인인더스트리,26500000000.0,5.51,71750792.0,998,224,-77.55511022044088,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=101000,50.86
109820,진매트릭스,33400000000.0,8.780000000000001,20393640.0,6800,1585,-76.69117647058825,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=109820,50.01
082920,비츠로셀,155800000000.0,12.106666666666667,21539152.0,14200,9655,-32.00704225352113,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=082920,9.55
042520,한스바이오메드,44500000000.0,-23.885,10102981.0,12500,-11599,-192.792,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=042520,-10.51
104200,NHN벅스,60800000000.0,0.8383333333333335,14827550.0,16300,379,-97.67484662576688,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=104200,62.41
052860,아이앤씨,47400000000.0,-1.6016666666666655,17862854.0,3490,-469,-113.43839541547278,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=052860,-19.03
105330,케이엔더블유,43600000000.0,-18.271666666666665,12135382.0,11800,-7238,-161.33898305084747,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=105330,-21.44
109740,디에스케이,96200000000.0,-1.821666666666666,27024910.0,7810,-715,-109.1549295774648,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=109740,-18.85
095700,제넥신,535600000000.0,0.0,25029132.0,48200,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=095700,-33.85
108230,톱텍,362700000000.0,2.8716666666666666,38023245.0,8190,3020,-63.12576312576312,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=108230,5.37
100130,동국S&C,260200000000.0,1.4750000000000003,57143000.0,6230,741,-88.10593900481541,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=100130,15.6
103230,에스앤더블류,39800000000.0,-5.066666666666666,7200000.0,2505,-3088,-223.27345309381238,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=103230,38.94
063080,컴투스홀딩스,275500000000.0,5.278333333333333,6595192.0,140200,24310,-82.660485021398,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=063080,34.78
109860,동일금속,128500000000.0,8.555,9100000.0,16300,13319,-18.288343558282207,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=109860,24.31
102120,어보브반도체,101300000000.0,14.391666666666667,17459653.0,12450,9206,-26.056224899598394,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=102120,7.56
101730,위메이드맥스,23700000000.0,-79.15833333333333,33295292.0,27100,-6212,-122.92250922509224,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=101730,-250.08
102710,이엔에프테크놀로지,309500000000.0,16.671666666666663,14287836.0,29400,39817,35.43197278911565,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=102710,4.99
099440,스맥,74600000000.0,-23.620000000000005,31957102.0,1825,-6079,-433.0958904109589,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=099440,-9.5
099220,SDN,90200000000.0,7.428333333333334,53169438.0,2250,1389,-38.266666666666666,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=099220,58.01
101680,한국정밀기계,43300000000.0,-18.231666666666666,8404000.0,1440,-10357,-819.2361111111111,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=101680,-2.17
010240,흥국,74000000000.0,14.293333333333335,12322696.0,6720,9464,40.833333333333336,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=010240,4.26
101170,우림피티에스,79200000000.0,0.0,13500000.0,4915,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=101170,10.27
081150,티플랙스,101400000000.0,3.141666666666666,24268402.0,5060,1447,-71.40316205533597,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=081150,22.99
098660,에스티오,30400000000.0,-1.0616666666666668,12500976.0,2520,-285,-111.30952380952381,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=098660,23.08
071670,에이테크솔루션,71900000000.0,2.8183333333333334,10000000.0,14050,2234,-84.09964412811388,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=071670,14.11
101490,에스앤에스텍,164500000000.0,0.0,21451447.0,30750,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=101490,31.05
100120,뷰웍스,170300000000.0,14.836666666666668,10001865.0,41150,27852,-32.31591737545565,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=100120,11.53
102940,코오롱생명과학,58000000000.0,0.0,11412356.0,34100,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=102940,-35.23
101400,엔시트론,17400000000.0,-78.335,40506305.0,1200,-3710,-409.1666666666667,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=101400,-34.3
106240,파인테크닉스,61000000000.0,-1.9416666666666664,45192369.0,13500,-289,-102.14074074074074,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=106240,33.62
086890,이수앱지스,43600000000.0,-34.00666666666667,33182668.0,6730,-4926,-173.19465081723627,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=086890,-28.04
104040,대성파인텍,53800000000.0,3.2449999999999997,31301281.0,2460,615,-75.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=104040,23.93
078070,유비쿼스홀딩스,207900000000.0,4.37,18696628.0,15900,5358,-66.30188679245283,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=078070,4.9
086900,메디톡스,241400000000.0,2.7533333333333334,6260958.0,126100,11704,-90.71847739888977,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=086900,-49.68
058630,엠게임,46400000000.0,17.77,19543877.0,10100,4651,-53.95049504950495,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=058630,13.8
059100,아이컴포넌트,29200000000.0,-2.3783333333333334,7070860.0,6250,-1083,-117.328,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=059100,8.84
067630,HLB생명과학,287200000000.0,-12.263333333333334,95498081.0,10800,-4066,-137.64814814814815,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=067630,-152.23
092130,이크레더블,63300000000.0,23.75833333333333,12043600.0,18850,13768,-26.96021220159151,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=092130,8.19
100700,세운메디칼,102000000000.0,10.765,43800000.0,3915,2764,-29.399744572158365,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=100700,7.62
098120,마이크로컨텍솔,34400000000.0,0.4466666666666666,8312766.0,11200,204,-98.17857142857143,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=098120,24.12
083470,이엠앤아이,5500000000.0,-6.673333333333328,15878618.0,2775,-255,-109.18918918918918,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=083470,-7.08
100090,삼강엠앤티,168600000000.0,-7.226666666666667,36574368.0,19300,-3673,-119.03108808290155,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=100090,20.18
101390,아이엠,21400000000.0,-46.79,8103470.0,6570,-13623,-307.351598173516,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=101390,15.19
076080,웰크론한텍,64000000000.0,-1.2566666666666666,20816746.0,3680,-426,-111.57608695652175,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=076080,8.43
101670,코리아에스이,25800000000.0,-9.500000000000002,18900000.0,1480,-1430,-196.6216216216216,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=101670,-10.55
094840,슈프리마에이치큐,152100000000.0,5.1033333333333335,10471840.0,7560,8172,8.095238095238095,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=094840,-0.57
063170,서울옥션,65200000000.0,-3.4466666666666668,17774267.0,22450,-1394,-106.20935412026726,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=063170,264.77
047560,이스트소프트,40200000000.0,-3.2099999999999995,11375132.0,13800,-1251,-109.06521739130434,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=047560,15.13
096240,청담러닝,80400000000.0,10.541666666666666,11543764.0,32650,8095,-75.20673813169985,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=096240,6.72
101160,월덱스,109000000000.0,23.75833333333333,16510993.0,24600,17293,-29.70325203252033,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=101160,9.41
099320,쎄트렉아이,73100000000.0,13.945,9085607.0,41900,12370,-70.47732696897376,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=099320,14.12
064480,브리지텍,33600000000.0,-0.7899999999999997,11952500.0,6070,-245,-104.03624382207579,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=064480,13.71
098460,고영,246100000000.0,9.709999999999999,68654755.0,19200,3838,-80.01041666666666,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=098460,45.23
067000,조이시티,78100000000.0,4.9766666666666675,68398801.0,9210,627,-93.19218241042346,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=067000,25.2
018620,우진비앤지,29800000000.0,-20.669999999999998,28889293.0,1980,-2351,-218.73737373737373,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=018620,23.76
095610,테스,236500000000.0,11.685,19768226.0,25700,15413,-40.02723735408561,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=095610,11.49
053280,예스24,165500000000.0,-1.1616666666666666,25000000.0,8020,-848,-110.57356608478803,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=053280,9.38
096870,엘디티,11200000000.0,2.6266666666666656,6678400.0,4485,486,-89.1638795986622,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=096870,12.93
059210,메타바이오메드,48000000000.0,-2.283333333333333,23862351.0,2715,-506,-118.63720073664825,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=059210,15.77
097870,효성오앤비,72100000000.0,3.1666666666666665,8490000.0,9740,2965,-69.55852156057495,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=097870,22.5
091440,텔레필드,20600000000.0,-16.588333333333335,9175875.0,2895,-4106,-241.83074265975822,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=091440,-6.88
096040,이트론,72000000000.0,-13.31,527923748.0,345,-200,-157.97101449275362,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=096040,230.82
097780,에스맥,289500000000.0,4.8999999999999995,56704050.0,3295,2758,-16.29742033383915,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=097780,2.31
096630,에스코넥,47000000000.0,-31.628333333333334,66167999.0,1550,-2477,-259.80645161290323,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=096630,-10.45
068330,일신바이오,44400000000.0,10.266666666666666,44216140.0,3290,1137,-65.44072948328268,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=068330,20.23
093920,서원인텍,171800000000.0,8.221666666666666,18600000.0,6350,8373,31.858267716535433,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=093920,0.46
067010,이씨에스,48500000000.0,8.893333333333333,12294000.0,5120,3868,-24.453125,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=067010,3.43
096350,대창솔루션,42800000000.0,-30.688333333333333,163761009.0,467,-884,-289.2933618843683,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=096350,-21.23
069920,아이에스이커머스,41000000000.0,-20.91,25826362.0,2705,-3660,-235.3049907578558,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=069920,81.72
096610,알에프세미,37300000000.0,-25.010000000000005,10849115.0,4720,-9480,-300.8474576271186,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=096610,-6.15
092070,디엔에프,113000000000.0,0.0,11571858.0,18950,0,-100.0,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=092070,12.79
094820,일진파워,100400000000.0,12.813333333333333,15078709.0,19350,9406,-51.39018087855297,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=094820,15.35
086670,비엠티,73100000000.0,7.236666666666667,8146529.0,11600,7159,-38.28448275862069,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=086670,14.33
095190,이엠코리아,83100000000.0,-8.603333333333333,42581037.0,3555,-1851,-152.06751054852322,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=095190,61.78
092300,현우산업,75200000000.0,2.01,18033227.0,6020,924,-84.65116279069768,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=092300,22.96
093640,다믈멀티미디어,24600000000.0,-10.885,18248289.0,3975,-1618,-140.70440251572327,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=093640,207.43
095910,에스에너지,95500000000.0,-15.083333333333334,19396669.0,3880,-8188,-311.03092783505156,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=095910,149.49
081580,성우전자,97400000000.0,-2.3250000000000006,15508143.0,3625,-1610,-144.41379310344828,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=081580,3.98
073110,엘엠에스,100200000000.0,-4.210000000000001,8895755.0,9080,-5228,-157.5770925110132,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=073110,-26.45
094970,제이엠티,57800000000.0,8.896666666666667,16748240.0,4060,3385,-16.625615763546797,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=094970,2.89
080520,오디텍,121200000000.0,3.4083333333333337,11746609.0,7520,3877,-48.44414893617021,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=080520,13.98
095340,ISC,172700000000.0,4.051666666666667,17399471.0,31150,4434,-85.76565008025682,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=095340,20.2
085910,네오티스,41100000000.0,2.4066666666666667,13828718.0,5620,789,-85.96085409252669,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=085910,12.88
095500,미래나노텍,182500000000.0,7.2366666666666655,31009999.0,7610,4696,-38.29172141918528,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=095500,6.24
027580,상보,33800000000.0,-23.849999999999998,59181279.0,1780,-1502,-184.38202247191012,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=027580,12.23
086040,바이오톡스텍,33500000000.0,4.471666666666667,14667123.0,8260,1126,-86.3680387409201,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=086040,54.07
090740,연이비앤티,9000000000.0,-80.50666666666666,19126082.0,2105,-4177,-298.43230403800476,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=090740,7.48
057540,옴니시스템,98300000000.0,5.715,46449355.0,2120,1333,-37.12264150943396,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=057540,33.31
094940,푸른기술,29600000000.0,2.9433333333333334,8361386.0,8950,1149,-87.16201117318437,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=094940,55.88
095270,웨이브일렉트로,10400000000.0,-191.36666666666665,14971256.0,5950,-14657,-346.3361344537815,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=095270,-15.15
093190,빅솔론,148000000000.0,5.805,19238905.0,6390,4924,-22.94209702660407,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=093190,3.84
091340,S&K폴리텍,91200000000.0,4.863333333333333,11703721.0,5250,4178,-20.41904761904762,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=091340,5.04
072770,율호,25100000000.0,4.58,52119867.0,1995,243,-87.81954887218045,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=072770,37.65
094480,갤럭시아머니트리,92000000000.0,6.548333333333333,39229838.0,10100,1693,-83.23762376237623,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=094480,49.8
086520,에코프로,326600000000.0,11.049999999999999,23975672.0,95000,16596,-82.53052631578947,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=086520,19.59
065150,엠피대산,27200000000.0,-48.788333333333334,125282405.0,756,-1168,-254.4973544973545,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=065150,-6.4
078340,컴투스,973300000000.0,11.163333333333332,12866420.0,115900,93106,-19.66695427092321,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=078340,6.94
095660,네오위즈,387500000000.0,12.971666666666666,22033719.0,26050,25152,-3.44721689059501,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=095660,5.21
092600,앤씨앤,26900000000.0,-34.281666666666666,23709424.0,3545,-4288,-220.95909732016926,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=092600,-7.94
069410,엔텔스,49100000000.0,10.693333333333333,10244824.0,8380,5650,-32.57756563245823,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=069410,11.98
093380,풍강,65300000000.0,3.898333333333333,9879313.0,4125,2841,-31.127272727272725,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=093380,5.6
086450,동국제약,411400000000.0,15.489999999999997,44460000.0,21250,15803,-25.632941176470585,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=086450,8.58
064820,케이프,173600000000.0,4.58,30901728.0,5020,2837,-43.48605577689243,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=064820,8.17
091580,상신이디피,72400000000.0,12.040000000000001,13544698.0,14800,7096,-52.054054054054056,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=091580,7.63
092460,한라IMS,81200000000.0,4.43,17617467.0,5870,2251,-61.652470187393526,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=092460,33.62
073540,에프알텍,27500000000.0,-9.195,11400000.0,3005,-2446,-181.39767054908486,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=073540,-232.63
091120,이엠텍,186300000000.0,2.703333333333333,15887936.0,39900,3495,-91.2406015037594,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=091120,32.84
094850,참좋은여행,94400000000.0,9.556666666666667,14000000.0,15300,7105,-53.56209150326797,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=094850,-13.88
094860,네오리진,9600000000.0,-21.641666666666666,99808613.0,969,-230,-123.73581011351908,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=094860,-794.67
078020,이베스트투자증권,740700000000.0,17.136666666666667,55481190.0,7600,25224,231.89473684210523,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=078020,7.91
093520,매커스,56500000000.0,13.438333333333333,16163092.0,8550,5179,-39.42690058479532,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=093520,12.5
048260,오스템임플란트,191700000000.0,35.56166666666666,14285717.0,142700,52613,-63.13034337771549,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=048260,16.81
091970,나노캠텍,58300000000.0,-11.508333333333333,28080425.0,1610,-2634,-263.6024844720497,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=091970,13.25
092730,네오팜,117700000000.0,20.685,8207361.0,25700,32706,27.260700389105057,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=092730,5.09
090460,비에이치,317000000000.0,20.63,33810072.0,20350,21326,4.796068796068796,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=090460,10.88
039200,오스코텍,53000000000.0,-17.78833333333333,30206525.0,31000,-3441,-111.1,https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=039200,343.48
