N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
295,현대건설기계,"34,800",450,-1.28%,"5,000","53,935","34,900","35,200","34,550","34,800","34,850","1,873","108,464","15,937","2,456","19,701",17.60,"6,856","26,175","33,559","17,683",916,-8.23,85,"5,947",0,-41.97,5.85,-0.80,0.26,0.48,"1,089.3"
296,넥스트사이언스,"16,150",500,-3.00%,500,"480,757","16,650","17,100","16,100","16,250","16,300","8,009","666,541","39,762","18,855","42,166",11.41,"6,810",354,"1,308",571,-142,17.81,-301,-829,0,-348.73,-19.48,-41.41,-23.12,6.46,343.8
297,SK디앤디,"30,500",250,-0.81%,"1,000","6,592","30,750","30,750","30,250","30,450","30,500",200,"13,437","2,989","1,817","22,190",5.07,"6,768","6,998","17,124","11,810","1,398",53.89,661,"3,016",600,69.96,10.11,14.88,4.25,1.26,"2,086.7"
298,KODEX 자동차,"18,320",260,-1.40%,0,"164,614","18,500","18,540","18,280","18,310","18,315","3,023","392,281","31,416","28,445","36,900",1.19,"6,760",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
299,세아베스틸,"18,800",300,+1.62%,"5,000","99,930","18,950","19,000","18,450","18,850","18,900","1,874","169,153","18,820","16,123","35,862",16.11,"6,760","25,358","32,804","15,667",-33,-13.65,"-2,455","-2,597",200,-107.61,-7.26,-14.18,-7.16,0.38,585.3
300,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),"9,980",205,-2.01%,0,"193,811","10,180","10,240","9,965","9,975","9,980","1,940","334,568","39,221","108,590","67,320",0.68,"6,719",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
301,HJ중공업,"8,080",230,+2.93%,"5,000","35,360","7,850","8,130","7,740","7,880","7,890",280,"80,008","1,187","4,080","83,274",20.18,"6,719",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.36,2.56,-37.5
302,파미셀,"11,150",150,-1.33%,500,"107,219","11,350","11,350","11,100","11,100","11,150","1,197","362,196","63,306","62,254","59,959",8.31,"6,685",378,697,126,72,16.23,52,139,N/A,268.38,80.22,9.65,11.32,0.67,"3,275.1"
303,동아쏘시오홀딩스,"105,000",500,+0.48%,"5,000","3,606","104,500","105,000","103,500","104,000","104,500",377,"4,491","2,471","3,032","6,349",12.17,"6,666","7,833","15,111","6,224",506,1.77,"1,624","34,437","1,000",-4.19,3.05,19.87,7.88,10.28,90.9
304,경동나비엔,"45,500",200,+0.44%,"1,000","23,091","45,300","46,250","44,700","45,450","45,500","1,048","56,484","2,857","1,113","14,569",12.74,"6,629","8,734","7,347","3,865",671,12.80,416,"6,447",350,49.69,7.07,12.83,6.19,1.45,"2,713.1"
305,동원F&B,"170,500","3,000",-1.73%,"5,000","3,004","173,500","174,000","170,500","170,500","171,500",514,"6,402","1,620","1,106","3,859",5.87,"6,580","31,703","16,839","9,370","1,163",4.62,779,"19,540","3,500",14.70,8.75,10.91,4.79,0.83,"3,924.8"
306,삼양식품,"87,200","1,800",-2.02%,"5,000","18,792","88,500","89,200","87,000","87,400","87,500","1,646","20,332","4,810","1,280","7,533",11.26,"6,569","6,485","5,562","2,089",953,19.30,680,"5,769",800,21.78,15.12,21.47,13.24,1.75,803.6
307,DI동일,"258,000","9,000",+3.61%,"5,000","11,616","249,000","260,500","247,500","257,000","258,000","2,978","10,010",351,"2,301","2,511",3.27,"6,465","6,797","8,826","3,659",264,-0.77,240,"13,932","1,567",51.24,18.48,4.00,2.72,0.92,"4,228.1"
308,SNT모티브,"43,550","1,100",-2.46%,"5,000","17,927","44,650","44,650","43,500","43,550","43,600",792,"55,368","2,052",772,"14,623",20.26,"6,375","28,510","37,325","11,154","3,408",4.13,"2,345","11,996","1,200",13.97,3.90,7.64,6.23,0.34,"18,667.2"
309,영원무역홀딩스,"46,700",450,-0.95%,500,"3,219","47,300","47,300","46,450","46,700","46,800",150,"2,764",867,314,"13,636",20.72,"6,368","9,417","11,498","2,922",916,0.11,801,"5,479","1,600",2.48,7.95,9.90,7.15,0.71,"1,050.8"
310,미래에셋증권2우B,"4,525",10,-0.22%,"5,000","39,022","4,520","4,530","4,500","4,515","4,525",176,"117,348","45,501","32,660","140,000",11.74,"6,335",N/A,N/A,N/A,N/A,N/A,N/A,"1,462",N/A,N/A,3.10,N/A,N/A,0.27,N/A
311,풀무원,"16,550",150,-0.90%,500,"24,394","16,700","16,850","16,550","16,600","16,650",406,"31,300","10,303","12,677","38,121",0.77,"6,309","23,112","16,936","11,806",460,-2.95,118,450,102,50.37,36.89,3.84,0.75,1.44,"1,513.1"
312,쿠쿠홀딩스,"17,700",150,-0.84%,100,"12,121","17,700","17,750","17,550","17,600","17,650",213,"29,455","14,778","5,958","35,562",7.91,"6,294","5,878","9,251","1,642","1,023",11.26,"1,493","6,191",550,42.24,4.60,23.71,12.71,0.73,588.2
313,DL건설,"28,450",450,+1.61%,"5,000","23,078","28,100","28,700","27,850","28,450","28,550",654,"32,389","8,924","9,585","22,053",2.12,"6,285","17,346","14,984","6,965","2,034",35.53,"1,067","4,016",660,37.35,4.39,14.88,12.28,0.63,"40,233.6"
314,NICE,"16,550",50,+0.30%,500,"15,225","16,350","16,550","16,350","16,400","16,450",250,"33,465","13,671","10,570","37,882",19.21,"6,270","20,555","27,304","14,808","1,531",9.70,529,"1,275",270,-0.41,12.94,2.43,2.00,0.83,"3,645.5"
315,한국단자,"59,800","2,000",-3.24%,500,"15,797","61,800","61,800","59,800","59,900","60,000",952,"33,237","6,386",829,"10,415",22.00,"6,228","8,025","9,852","2,210",790,3.93,577,"7,452",700,135.62,8.02,7.84,6.17,0.73,"14,563.5"
316,ARIRANG 200,"37,330",575,-1.52%,0,"16,258","37,850","37,850","37,200","37,310","37,335",615,"209,210","15,894","13,430","16,600",0.17,"6,197",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
317,KODEX 코스닥 150,"12,590",315,-2.44%,0,"2,157,159","12,810","12,810","12,590","12,610","12,615","27,352","4,505,061","83,587","87,154","49,200",2.31,"6,196",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
318,넥센타이어,"6,280",100,-1.57%,500,"67,388","6,400","6,400","6,250","6,280","6,290",424,"133,897","30,383","9,418","97,668",4.74,"6,134","16,981","35,411","19,941",394,-16.03,-166,258,105,-80.99,24.34,-1.09,6.72,0.87,"2,047.3"
319,KINDEX 200,"36,845",600,-1.60%,0,"53,364","37,395","37,395","36,725","36,825","36,845","1,967","146,201","22,176","20,206","16,600",16.08,"6,125","10,961","9,449","3,965",818,7.28,531,"3,690",300,94.66,6.73,10.21,-0.48,0.40,"2,714.4"
320,대한제강,"24,700","1,150",-4.45%,"1,000","314,243","25,850","26,200","24,600","24,650","24,700","7,945","460,080","11,715","6,686","24,647",9.81,"6,113",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
321,아세아시멘트,"154,000","4,500",-2.84%,"5,000","21,704","159,500","160,500","153,500","154,500","155,000","3,385","60,894","3,975","1,524","3,896",3.85,"6,000","7,875","19,014","10,778",753,-5.89,251,"20,982","1,250",-7.21,7.34,2.94,1.31,0.68,"4,090.2"
322,신영증권,"63,000",100,+0.16%,"5,000","1,886","62,800","63,100","62,800","63,000","63,100",118,"3,214","2,443","2,017","9,386",8.00,"5,927","5,207","6,133","2,657",267,2.77,202,416,500,3.39,57.45,5.85,3.31,1.74,"2,253.9"
323,삼화콘덴서,"56,800",800,-1.39%,"1,000","28,814","57,600","57,600","56,500","56,800","56,900","1,673","66,936","15,328","4,952","10,395",7.46,"5,913","28,578","98,208","84,197","2,575",11.30,"1,961","5,570","4,000","1,492.28",11.31,15.34,1.95,0.37,"1,803.6"
324,율촌화학,"23,750",400,-1.66%,500,"32,022","24,050","24,150","23,400","23,650","23,800",760,"43,804","6,307","3,069","24,800",5.09,"5,894","2,425","2,350",601,271,-4.72,235,"2,935",300,-27.31,19.32,14.28,10.43,2.90,"1,504.5"
325,QV 코스피 변동성 매칭형 양매도 ETN,"8,310",0,0.00%,0,0,"8,310","8,310","8,310","8,280","8,290",0,0,100,"600,000","70,000",0.00,"5,817",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
326,KODEX Top5PlusTR,"18,010",400,-2.17%,0,"5,909","18,315","18,315","17,965","18,010","18,035",106,"2,519","29,470","23,295","31,900",15.68,"5,747",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
327,동아에스티,"67,600",300,-0.44%,"5,000","4,865","67,900","68,200","67,400","67,600","67,700",329,"9,024","3,428","1,449","8,446",19.83,"5,710","5,867","9,807","3,386",340,-4.18,271,477,"1,000",-39.90,141.72,4.21,2.73,0.87,"1,089.3"
328,롯데하이마트,"24,050",50,+0.21%,"5,000","11,975","24,050","24,350","23,750","24,000","24,050",287,"35,141","6,897","5,260","23,608",7.83,"5,689","40,517","33,492","14,232","1,611",0.63,287,418,"1,200",46.62,57.66,1.49,0.89,0.28,"1,531.8"
329,롯데정보통신,"36,350",400,-1.09%,"5,000","7,171","36,750","36,750","36,300","36,500","36,600",261,"32,001","3,765","1,463","15,396",1.26,"5,597","8,495","6,495","2,362",388,0.46,299,"2,549",700,-5.75,14.26,7.43,4.44,1.28,523.7
330,JW중외제약,"25,000",750,+3.09%,"2,500","225,887","24,550","25,550","24,550","25,100","25,150","5,681","135,543","8,730","32,574","22,178",6.56,"5,545","5,473","5,491","3,416",-13,7.04,-153,-51,307,93.04,-490.20,-6.97,-2.72,2.81,292.9
331,한국토지신탁,"2,185",5,+0.23%,"1,000","561,583","2,180","2,195","2,155","2,175","2,180","1,219","1,020,952","243,710","65,921","252,489",18.51,"5,517","2,374","15,445","6,215",938,-7.14,851,498,90,-21.36,4.39,9.44,5.69,0.50,283.9
332,효성중공업,"58,900",900,+1.55%,"5,000","29,179","57,700","59,400","57,400","59,000","59,100","1,711","37,505","1,606","9,524","9,325",6.35,"5,501","29,840","37,035","27,352",441,-21.09,-193,"3,143",N/A,-66.16,18.77,-2.48,-0.50,0.60,"1,872.0"
333,KBSTAR 단기통안채,"104,990",5,0.00%,0,"44,127","104,990","104,995","104,990","104,990","104,995","4,633","73,250","16,458","16,900","5,159",0.03,"5,416",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
334,미래에셋 레버리지 원유선물혼합 ETN(H),"13,195","1,120",-7.82%,0,"101,258","13,110","13,950","13,060","13,205","13,220","1,345","91,245","598,345","597,623","41,000",0.00,"5,410",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
335,세아제강지주,"130,500","2,000",+1.56%,"5,000","36,764","128,500","137,500","128,500","130,500","131,000","4,887","22,239","1,921","2,919","4,142",7.28,"5,405","23,064","23,156","9,848",671,-12.77,338,"33,155","1,500",6.28,3.94,1.76,1.42,0.46,"4,373.8"
336,삼양사,"52,400",800,-1.50%,"5,000","14,733","53,100","53,100","52,200","52,400","52,500",774,"26,251","3,886","1,361","10,313",4.61,"5,404","20,518","25,765","12,235","1,116",-2.13,770,"4,621","1,250",36.79,11.34,5.06,3.10,0.41,"2,154.2"
337,코오롱글로벌,"21,400",200,+0.94%,"5,000","65,649","21,200","21,800","21,150","21,450","21,500","1,411","69,686","4,651","10,007","25,210",1.96,"5,395","39,282","24,699","19,836","1,763",12.75,805,"5,449",400,40.46,3.93,17.83,3.44,0.91,282.4
338,한일현대시멘트,"30,200",300,-0.98%,"5,000","10,732","30,900","30,900","30,100","30,200","30,250","11,710","832,543","181,126","425,928","43,961",6.02,"5,385","4,117","4,783",978,757,50.57,574,740,180,199.48,16.55,16.55,13.10,1.33,"1,676.2"
339,한국카본,"12,200",250,+2.09%,500,"952,837","12,050","12,500","12,000","12,250","12,300",324,"29,581","6,680",541,"17,775",0.36,"5,368","3,343","5,629","3,071",571,-12.98,628,"3,154","1,100",62.19,9.58,27.27,11.18,1.70,202.8
340,KINDEX 미국S&P500,"13,280",130,-0.97%,0,"207,932","13,415","13,415","13,175","13,270","13,275","2,765","294,329","45,549","48,068","40,200",0.69,"5,337",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
341,키다리스튜디오,"15,300",350,-2.24%,500,"71,192","15,700","15,700","15,100","15,300","15,400","2,116","808,918","22,425","64,757","143,708",1.52,"5,288","11,999","8,985","6,335",743,16.81,288,421,0,79.34,8.74,11.62,0.16,2.49,241.1
342,신성통상,"3,675",40,+1.10%,500,"569,033","3,615","3,700","3,545","3,675","3,685","1,100","142,012","12,133","11,740","34,760",1.20,"5,284",455,482,210,46,70.20,1,234,0,552.46,64.96,0.22,3.28,1.69,258.4
343,빙그레,"53,500",0,0.00%,"5,000","6,563","53,500","53,700","53,300","53,500","53,600",372,"12,500","8,784","3,438","9,851",20.90,"5,270","9,591","7,641","1,746",398,9.20,349,"1,602","1,600",-12.96,33.40,6.01,4.81,0.78,"1,138.4"
344,락앤락,"10,200",100,-0.97%,500,"17,599","10,250","10,300","10,150","10,200","10,250",179,"50,787","43,565","23,580","51,550",75.51,"5,258","5,020","7,832","1,179",289,3.29,118,327,0,18.97,31.19,1.74,1.49,0.75,"2,508.6"
345,롯데손해보험,"1,690",25,-1.46%,"1,000","107,481","1,715","1,720","1,690","1,695","1,700",183,"135,106","110,980","62,272","310,336",0.72,"5,245","41,182","163,482","154,016",-310,12.10,-242,33,0,56.29,51.21,-2.53,-0.15,0.50,205.4
346,남해화학,"10,500",350,+3.45%,"1,000","6,724,119","10,250","11,700","10,200","10,500","10,550","2,398","88,384","4,989","7,379","9,011",20.17,"5,217","11,327","9,306","3,783",460,1.00,308,"17,002",928,9.28,3.41,5.54,3.35,0.65,"1,838.9"
347,국도화학,"57,800",700,+1.23%,"5,000","41,525","57,600","58,500","57,100","57,800","57,900","1,013","26,735","9,906","33,331","23,000",8.16,"5,198","13,974","22,457","7,828",98,-14.78,27,"5,142",261,-56.20,4.40,0.62,0.12,0.35,"6,768.4"
348,고려제강,"22,600",600,+2.73%,"1,000","45,343","21,950","22,850","21,800","22,600","22,650","74,980","444,562","158,350","163,151","49,679",4.49,"5,191","10,098","5,894","1,365",264,-14.94,250,89,80,72.15,117.42,5.65,4.28,1.10,826.1
349,LF,"17,750",50,+0.28%,"5,000","22,713","17,700","17,800","17,450","17,650","17,700",399,"29,834","13,370","6,936","29,240",23.60,"5,190","16,105","24,794","10,650",771,-13.03,286,"3,163",500,-11.96,5.61,1.41,1.17,0.39,754.1
350,이연제약,"28,650",50,+0.17%,500,"50,021","28,900","29,450","27,850","28,900","28,950","1,438","38,310","2,156","1,856","17,999",2.98,"5,157","1,300","3,176",875,41,-1.16,38,314,196,-37.33,91.24,1.71,1.30,2.14,"2,579.3"
N,종목명,현재가,전일비,등락률,액면가,거래량,시가,고가,저가,매수호가,매도호가,거래대금,전일거래량,매수총잔량,매도총잔량,상장주식수,외국인비율,시가총액,매출액,자산총계,부채총계,영업이익,매출액증가율,당기순이익,주당순이익,보통주배당금,영업이익증가율,PER,ROE,ROA,PBR,유보율
351,KOSEF 200,"36,550",600,-1.62%,0,"13,085","37,150","37,150","36,450","36,550","36,570",480,"153,839","38,784","28,895","14,100",0.00,"5,154",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
352,LX하우시스,"57,300",0,0.00%,"5,000","63,524","57,900","58,400","57,100","57,400","57,500","3,665","100,056","7,716","4,559","8,968",21.57,"5,138","30,380","23,854","15,482",710,-4.67,-795,"-11,536",300,3.21,-4.97,-8.80,-3.21,0.66,"1,645.2"
353,SIMPAC,"7,730",20,-0.26%,500,"254,237","7,690","7,900","7,690","7,760","7,770","1,978","555,641","29,880","13,676","65,430",7.27,"5,064","3,659","7,373","2,733",78,-14.93,341,"1,256",60,-30.10,6.16,7.54,4.82,0.85,"1,392.0"
354,삼성화재우,"157,000",0,0.00%,500,"6,952","157,000","157,000","155,000","155,500","156,500","1,083","12,831","9,007","1,709","3,192",22.84,"5,011",N/A,N/A,N/A,N/A,N/A,N/A,"23,131",N/A,N/A,6.79,N/A,N/A,0.44,N/A
355,애경케미칼,"10,250",50,-0.49%,500,"69,445","10,250","10,400","10,150","10,250","10,300",712,"76,683","46,154","39,539","48,649",8.46,"4,986","9,089","5,321","1,409",575,-10.64,443,"2,565",350,22.70,4.02,11.72,8.65,0.71,"2,398.1"
356,애경산업,"18,750",300,-1.57%,"1,000","26,393","19,000","19,000","18,700","18,800","18,850",496,"48,660","14,705","5,340","26,410",2.27,"4,952","5,881","4,345","1,014",224,-16.14,115,662,200,-63.09,28.32,3.41,2.59,1.43,"1,183.5"
357,BGF,"5,150",0,0.00%,"1,000","59,591","5,180","5,180","5,090","5,150","5,160",275,"53,655","38,331","17,287","47,286",0.60,"4,910","1,544","16,582","1,211",146,15.74,179,481,110,-44.45,10.67,1.81,1.08,0.32,"1,512.9"
358,SK렌터카,"10,400",150,-1.42%,500,"26,464","10,600","10,600","10,350","10,400","10,450",306,"61,191","30,312","29,847","95,717",5.42,"4,901","17,665","101,111","88,478","1,366",21.66,"1,039","2,483",450,23.77,3.05,9.35,1.15,0.35,292.6
359,교보증권,"7,580",100,-1.30%,"5,000","24,413","7,660","7,670","7,570","7,580","7,590",185,"23,417","27,531","5,899","64,653",4.15,"4,894","8,635","22,271","17,641",708,34.73,182,537,N/A,70.43,19.27,4.50,0.94,0.96,"2,319.5"
360,한화손해보험,"4,185",45,+1.09%,"5,000","345,745","4,110","4,250","4,085","4,175","4,180","1,445","756,042","15,983","29,607","116,739",8.37,"4,886","78,675","195,183","178,117",703,-2.00,483,"1,119",0,174.75,3.74,3.11,0.26,0.32,192.4
361,송원산업,"20,300",500,-2.40%,500,"165,146","20,800","20,850","20,200","20,300","20,350","3,366","282,693","74,738","17,131","24,000",17.90,"4,872","9,982","11,156","5,724","1,057",23.57,712,"3,011",200,55.44,6.74,14.43,7.10,0.90,"4,440.3"
362,일양약품,"25,200",250,-0.98%,"2,500","31,508","25,500","25,550","25,050","25,100","25,150",808,"53,450","12,457","4,725","19,086",11.35,"4,790","3,433","4,391","1,942",341,5.78,215,592,120,4.89,42.40,5.39,4.92,2.13,225.7
363,한국자산신탁,"3,845",105,+2.81%,500,"220,578","3,765","3,850","3,720","3,840","3,845",837,"147,634","9,980","33,343","123,978",7.94,"4,767","2,401","12,076","4,388","1,787",7.52,"1,300",903,220,56.63,4.25,18.18,10.63,0.57,"1,160.7"
364,코람코에너지리츠,"6,790",180,+2.72%,500,"155,648","6,620","6,800","6,590","6,790","6,800","1,047","78,174","8,380","57,298","69,620",1.41,"4,726","1,464","5,081",398,38,-27.73,-35,-669,100,-71.10,-32.21,-3.52,-0.67,0.99,"3,518.9"
365,잇츠한불,"21,550",200,-0.92%,500,"83,830","22,050","22,200","21,400","21,550","21,600","1,828","109,830","13,870","10,099","21,929",0.50,"4,720",410,"9,875","6,261",307,69.15,202,291,319,61.97,23.30,5.67,2.77,0.18,"1,382.5"
366,HDC,"7,910",40,+0.51%,"5,000","204,539","7,850","8,020","7,800","7,910","7,920","1,618","185,166","29,894","14,227","59,742",19.48,"4,720","39,519","96,171","52,719","5,447",144.44,"1,913","2,973",250,325.12,2.66,4.72,1.98,1.31,938.3
367,엔에스쇼핑,"14,000",0,0.00%,500,0,0,0,0,0,0,0,0,0,0,"33,696",4.33,"4,717","5,391","11,512","7,319",294,8.26,64,-694,150,2.21,-20.17,1.53,0.62,1.19,"2,536.7"
368,삼성SDI우,"288,500","6,000",-2.04%,"5,000","2,633","294,500","294,500","288,000","288,000","289,000",765,"2,843",735,527,"1,618",17.14,"4,668",N/A,N/A,N/A,N/A,N/A,N/A,"16,621",N/A,N/A,17.36,N/A,N/A,1.31,N/A
369,에어부산,"2,380",35,+1.49%,"1,000","711,286","2,350","2,385","2,300","2,360","2,365","1,672","865,939","68,202","132,362","193,920",0.42,"4,615","1,899","10,345","9,242","-1,887",N/A,"-1,285","-2,091",0,N/A,-1.13,N/A,N/A,2.57,42.4
370,YG PLUS,"7,200",40,-0.55%,500,"258,219","7,230","7,300","7,160","7,190","7,200","1,861","562,463","101,429","30,869","63,429",1.97,"4,567","1,071","1,510",468,61,-5.72,-75,76,0,35.62,94.74,-6.94,-4.86,3.77,193.6
371,서흥,"39,050",950,-2.37%,500,"10,451","39,950","39,950","38,950","39,000","39,100",410,"24,767","5,055",641,"11,569",11.63,"4,518","5,530","7,660","3,890",743,20.03,593,"4,699",450,56.77,8.31,16.73,8.04,1.15,"6,023.6"
372,KOSEF 200TR,"43,640",695,-1.57%,0,"2,451","44,125","44,125","43,500","43,610","43,635",107,"36,660","21,031","19,747","10,350",0.05,"4,517",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
373,신영증권우,"62,900",600,-0.94%,"5,000",508,"63,600","63,600","62,900","63,000","63,300",31,647,195,808,"7,054",6.25,"4,437",N/A,N/A,N/A,N/A,N/A,N/A,"5,570",N/A,N/A,11.29,N/A,N/A,0.37,N/A
374,이수페타시스,"6,990",120,-1.69%,"1,000","840,772","7,110","7,180","6,980","7,000","7,010","5,932","1,803,986","97,949","18,334","63,246",3.44,"4,417","22,157","37,887","25,507","1,059",7.44,91,"13,892",600,16.84,2.13,0.74,0.25,0.34,"1,016.8"
375,한진,"29,550",50,-0.17%,"5,000","14,419","29,600","29,600","29,100","29,400","29,450",422,"23,375","4,815","4,671","14,948",11.09,"4,415","5,142","3,894","3,243",20,-0.01,-135,-296,0,108.20,-23.58,-19.14,-3.35,5.55,44.3
376,HSD엔진,"9,420",20,-0.21%,"1,000","412,546","9,400","9,720","9,370","9,420","9,440","3,922","1,383,967","47,318","19,502","46,721",5.23,"4,406","8,300","7,233","5,292",200,23.09,60,-622,0,191.68,-15.16,3.16,0.78,1.96,440.2
377,동일산업,"180,000",500,+0.28%,"5,000",698,"183,000","183,000","178,500","179,500","180,000",125,706,561,628,"2,425",3.49,"4,365","3,333","4,175",570,20,-6.04,80,"14,505","1,800",302.56,12.41,2.24,1.95,1.00,"2,996.6"
378,KINDEX 단기통안채,"100,290",0,0.00%,0,543,"100,290","100,295","100,280","100,280","100,290",54,"235,919","23,951","17,543","4,341",0.00,"4,354",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
379,TIGER KRX2차전지K-뉴딜,"13,905",410,-2.86%,0,"422,494","14,235","14,235","13,900","13,955","13,960","5,915","502,893","86,988","92,543","31,300",1.04,"4,354",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
